x_mm,y_mm,z_mm,local_ood_pct_vs_holdout_P1,local_ood_pct_vs_holdout_P2,local_ood_pct_vs_holdout_P3,local_ood_percentile_median_pair,local_ood_percentile_mean_pair,local_ood_percentile_max_pair,local_robust_OOD95,local_robust_OOD99
-22.85953211751394,180.99844019317345,-242.87671399452205,0.7325112928824319,0.9486764705882353,0.974086793630971,0.9486764705882353,0.8850915190338794,0.974086793630971,0,0
-23.208949710926536,180.36559696336363,-243.5816480408875,0.7328775485288731,0.9488235294117647,0.9743990009366219,0.9488235294117647,0.8853666929590865,0.9743990009366219,0,0
-23.907005624880824,178.49912406617491,-245.3113470954748,0.7351971676230008,0.9469117647058823,0.9781454886044333,0.9469117647058823,0.8867514736444387,0.9781454886044333,0,0
-22.62795464365586,181.95577671085232,-242.9166948353336,0.7325112928824319,0.9482352941176471,0.974086793630971,0.9482352941176471,0.8849444602103499,0.974086793630971,0,0
-23.078606378270244,181.4140332571636,-243.8349372733533,0.7327554633133927,0.9482352941176471,0.9715891351857634,0.9482352941176471,0.8841932975389343,0.9715891351857634,0,0
-22.7063150094479,182.5134094937476,-243.8199987050968,0.7323892076669515,0.9477941176470588,0.9715891351857634,0.9477941176470588,0.8839241534999246,0.9715891351857634,0,0
-23.94548957780676,179.2620171658194,-245.4545687749205,0.7353192528384812,0.9494117647058824,0.9759600374648767,0.9494117647058824,0.8868970183364134,0.9759600374648767,0,0
-23.450318908975905,180.5645712828364,-244.4043610469633,0.7338542302527163,0.9494117647058824,0.9709647205744615,0.9494117647058824,0.8847435718443534,0.9709647205744615,0,0
-23.719603690254303,179.8528877202779,-244.9144024044578,0.7350750824075204,0.9494117647058824,0.9719013424914142,0.9494117647058824,0.8854627298682723,0.9719013424914142,0,0
-23.331106457218663,181.3958709208944,-244.6510348753155,0.7334879746062751,0.9486764705882353,0.966906025600999,0.9486764705882353,0.8830234902651698,0.966906025600999,0,0
-24.15059073263204,178.78232351778252,-246.0391494260857,0.7354413380539616,0.9494117647058824,0.9772088666874805,0.9494117647058824,0.8873539898157748,0.9772088666874805,0,0
-23.066326924229443,182.0947232949661,-244.53587949016952,0.7325112928824319,0.9476470588235294,0.96721823290665,0.9476470588235294,0.882458861537537,0.96721823290665,0,0
-23.950426221630583,180.01845744965829,-245.7144602972133,0.7354413380539616,0.9494117647058824,0.9703403059631596,0.9494117647058824,0.8850644695743345,0.9703403059631596,0,0
