x_m,y_m,z_m,TAWSS_vector_Pa,OSI,RRT_1_per_Pa,mean_WSSx_Pa,mean_WSSy_Pa,mean_WSSz_Pa,mean_WSS_vector_magnitude_Pa,peak_WSS_magnitude_Pa,t_peak_WSS_s
-0.0318169795362026,-0.2003377182268507,-0.201835696607366,0.40619862881625346,0.22115395740398142,4.414353068814972,-0.0466896154736509,-0.19291473363631795,-0.10918575874003297,0.2265337603066827,0.7390448627675046,0.2
-0.0324522181061578,-0.1998644976244059,-0.2012229784668499,0.395190276064585,0.2098828743744064,4.361043196627656,-0.07548421042422528,-0.19203174401971848,-0.10002888970770246,0.22930293393408446,0.7631896417558781,0.65
-0.0300259744124061,-0.2005423200771247,-0.2027411095337427,0.47761691048267885,0.22962311910814565,3.87186989708853,0.03512840922040534,-0.2036015991519026,-0.15497547892659605,0.25827314103502147,0.9537053092846898,0.2
-0.0302719597039337,-0.1995789564171451,-0.2019544316548,0.4499524531676639,0.23341464875329343,4.1683780369254695,0.0030568327997387464,-0.19175539399364372,-0.14412923998187924,0.23990146554403793,0.8734334362299885,0.2
-0.0314076812570873,-0.1996632967838666,-0.201543200241203,0.4142845448024747,0.22535726786227,4.394436179965668,-0.04083241917915989,-0.18921799568912676,-0.11963709726493128,0.2275604785339749,0.7563291947054726,0.2
-0.0319266387249146,-0.1988090706959933,-0.2006806482243868,0.40899118989469513,0.19970427540718377,4.0710543681799845,-0.08652700610686839,-0.1987793683235727,-0.11548673007869008,0.24563661144301116,0.8033298766395544,0.65
-0.0291926271252366,-0.1997787884855822,-0.2025327030530799,0.5048903945445902,0.2225252673668311,3.569023884601366,0.06283755467480223,-0.20662453810058684,-0.17850328868475457,0.2801886544706306,1.0260657470801935,0.2
-0.0291349662430958,-0.1990688074343467,-0.2020107235545326,0.48686826807448336,0.2191637428881516,3.6568349411073675,0.05477221510781069,-0.19938243399246577,-0.17896174947990331,0.2734605242251319,0.97705872782112,0.2
-0.0283214893846,-0.1991389501409999,-0.202374342257,0.5303362062274224,0.21185762935703828,3.271987243680433,0.08995384233259252,-0.21019878225243088,-0.20280831607151165,0.30562466340032823,1.106589114576186,0.2
-0.0308024381285688,-0.1989729508805789,-0.2012781201836109,0.4352083581230163,0.2195311063002004,4.096265290747189,-0.0366051628407551,-0.19750201546067472,-0.1387441547989765,0.24412481346333714,0.7785521061888777,0.2
-0.0296810267127125,-0.1984860254682465,-0.2013309760116427,0.46840869244542604,0.22327029327005604,3.8573520331496733,0.007717064797609464,-0.19876333058480108,-0.166257809267116,0.2592452001803585,0.8865494661879663,0.2
-0.0285409532089647,-0.1983764352724146,-0.2016657473852967,0.4965807740267632,0.21539751927012907,3.5378663453233257,0.06383248824988039,-0.19801684779013132,-0.19133554724386775,0.2826562403415525,1.0074279375253643,0.2
-0.0287472277095137,-0.1976080161192556,-0.2009196911950122,0.49046017087863253,0.2139048642989147,3.5633278763484673,0.028698948183436504,-0.2038214705567423,-0.19076174966423984,0.2806365382869997,0.9329313432671417,0.2
-0.029662396411704,-0.2010595766753147,-0.2032405292434024,0.4988841474004919,0.2257506600259339,3.6544725939605653,0.06494504031745335,-0.20758002286473917,-0.16604230114625484,0.2736372962962192,1.0233895389683236,0.2
-0.0288403211678553,-0.2012017286035828,-0.2036821340802405,0.5445315241545905,0.2138837501660396,3.2092566750496996,0.11630428715352371,-0.21329081787750398,-0.19512572681910606,0.3115986352149641,1.1613580822080047,0.2
-0.0290277694075955,-0.2004515051910262,-0.2030842014878842,0.5245315480067775,0.2172541734054248,3.371337155849078,0.08961092528096685,-0.21199529540011725,-0.1871102365621465,0.2966182122322168,1.0932361552366963,0.2
