x_m,y_m,z_m,VM_cycle_max_Pa,VM_cycle_min_Pa,VM_stress_range_Pa,VM_stress_amplitude_Pa,VM_midrange_stress_Pa,VM_temporal_mean_Pa,t_VM_max_s
0.0070397556023302,-0.1847657506423921,-0.3143150192131325,1148.4101820211888,3.7673900995853895e-08,1148.4101819835148,574.2050909917574,574.2050910294314,227.8816833811415,0.05
0.0068188938309927,-0.1853008147729654,-0.3139469656274735,1068.9268798599703,4.124177432759349e-08,1068.9268798187286,534.4634399093643,534.463439950606,224.94664330928748,0.05
0.0066167697281067,-0.1859818773307245,-0.313657088998448,1061.4600688223766,4.1899950791318126e-08,1061.4600687804766,530.7300343902383,530.7300344321383,223.01256151776778,0.05
0.0062249640531505,-0.1859967928410561,-0.3119649813426057,1237.8613119395789,6.844243772855131e-08,1237.8613118711364,618.9306559355682,618.9306560040106,280.5561001411761,0.05
0.0062462238693009,-0.1851308150411843,-0.3114569592547977,1346.9641271342418,7.395688447165478e-08,1346.964127060285,673.4820635301425,673.4820636040994,323.25247031723137,0.05
0.0066384014691437,-0.1852383783733547,-0.313179039790963,932.2834759685984,5.4397257947178016e-08,932.2834759142012,466.1417379571006,466.1417380114978,236.96914338353966,0.05
0.0064266040872224,-0.1859872495098902,-0.312844884229961,989.1133564161092,5.4462722988925855e-08,989.1133563616465,494.55667818082327,494.556678235286,239.21267750161644,0.05
0.0064531929773543,-0.1851694997167761,-0.3123626408469007,1072.36954355533,6.678269859328157e-08,1072.3695434885474,536.1847717442737,536.1847718110563,272.566591179374,0.05
0.0060918645186171,-0.1841584478451288,-0.309902259427971,1676.7012971381562,9.5224445236831e-08,1676.7012970429316,838.3506485214658,838.3506486166904,394.4756826507606,0.05
0.0063535384775654,-0.1841531497716786,-0.3110128131503286,1402.583181382833,8.055692574639945e-08,1402.583181302276,701.291590651138,701.2915907316949,346.36451225534114,0.05
0.0068900406815355,-0.1845600774532798,-0.3135637661781022,898.7819103895921,5.129621827543552e-08,898.7819103382959,449.39095516914796,449.39095522044414,234.17530481633284,0.05
0.0064989188114364,-0.1831870099055154,-0.3105071704122411,1433.9134868253202,8.8592560139017e-08,1433.9134867367277,716.9567433683638,716.9567434569564,366.53328271591636,0.05
