x_mm,y_mm,z_mm,VM_cycle_max_Pa,VM_cycle_min_Pa,VM_stress_range_Pa,VM_stress_amplitude_Pa,VM_midrange_stress_Pa,VM_temporal_mean_Pa,t_VM_max_s
4.308503445745924,191.1110781248505,-239.7181152105333,5247.029684523398,9.983319760365238e-07,5247.029683525066,2623.514841762533,2623.514842760865,947.9616328156236,0.05
3.7410571240619097,192.6181291907352,-237.12383376055527,3741.0453880154296,9.05838328893336e-07,3741.045387109591,1870.5226935547955,1870.522694460634,759.7135455678994,0.05
3.288145887649782,193.47885202783533,-235.3003162208951,2650.3362607072017,8.147298070544475e-07,2650.336259892472,1325.168129946236,1325.1681307609658,596.831964677135,0.05
2.3457809374437986,189.9640049675635,-243.7347761589857,3451.5495419486488,1.2000512420536129e-06,3451.5495407485973,1725.7747703742987,1725.77477157435,578.9298829049453,0.05
3.326892342364612,191.99085635226237,-238.92895039235296,3997.294750774503,1.1043809461085514e-06,3997.294749670122,1998.647374835061,1998.6473759394419,761.9210868345369,0.05
2.505262736896579,190.45237941831843,-242.73660944781943,3591.948994058821,1.4657610387953323e-06,3591.9489925930598,1795.9744962965299,1795.974497762291,614.0962041131187,0.05
2.682150850944459,190.97888987031115,-241.59415585334503,3751.897808663091,1.637840845562278e-06,3751.89780702525,1875.948903512625,1875.9489051504659,660.2762605537434,0.05
1.3731402935520884,188.4184711705505,-247.02273726141928,2401.0902087829563,9.12650716081576e-07,2401.0902078703057,1200.5451039351528,1200.5451048478035,397.5606864221971,0.05
0.1554818108845574,187.9249962905737,-248.79075485019075,2463.8453961294017,3.124298649308629e-07,2463.8453958169716,1231.9226979084858,1231.922698220916,350.7237749521037,0.05
1.388152191802897,188.80792706430503,-246.44619516115213,2543.337602668816,1.007173154312707e-06,2543.337601661643,1271.6688008308215,1271.6688018379946,425.30032099287143,0.05
0.8570941890741836,188.85136530357343,-246.84895711852155,2553.667609483379,9.713450624478834e-07,2553.667608512034,1276.833804256017,1276.8338052273618,421.9639035071079,0.05
0.8076691557734603,189.28686888764187,-246.2084288904301,2621.58831634199,1.0880657956825636e-06,2621.588315253924,1310.794157626962,1310.7941587150278,441.00732882137913,0.05
2.2192290464512823,189.49015633112927,-244.62760412506063,3188.217254563308,1.3132831273907904e-06,3188.217253250025,1594.1086266250124,1594.1086279382955,530.9871436031207,0.05
1.431433356340866,189.63205058593397,-245.113362146238,2818.6362139837893,1.4131027565685411e-06,2818.6362125706864,1409.3181062853432,1409.318107698446,477.0140383974846,0.05
0.815225026531358,189.69342585168204,-245.52791392762924,2654.8130463464886,1.2231269793865044e-06,2654.8130451233615,1327.4065225616807,1327.4065237848079,452.98605479383707,0.05
0.8978518126916444,188.45459774578788,-247.40082019551588,2465.093376629884,7.82186984433225e-07,2465.093375847697,1232.5466879238486,1232.5466887060354,399.4491371236588,0.05
0.5324853898527412,188.02210789536076,-248.33047008471036,2448.9727723112123,4.4170072839986243e-07,2448.9727718695117,1224.4863859347558,1224.4863863764565,367.8805263808138,0.05
0.4316409756826141,188.43669674172685,-247.8281763981238,2565.580037659346,6.433060022299939e-07,2565.58003701604,1282.79001850802,1282.790019151326,403.499516463403,0.05
-0.212033884323588,187.74522821921437,-249.3540294528072,2565.6878594274745,3.098501775874308e-07,2565.687859117624,1282.843929558812,1282.8439298686624,346.26684143210554,0.05
1.811389359969477,193.430974952094,-236.43876842952344,1526.2014489369585,1.0862147805707851e-06,1526.2014478507438,763.1007239253719,763.1007250115866,392.099548257393,0.05
1.4151458922830602,194.0974590887137,-234.6585136377688,1051.844463384072,1.0082059981061124e-06,1051.844462375866,525.922231187933,525.922232196139,303.08302372830497,0.15
1.4393876706220303,190.1196581395342,-244.26855727933005,2920.773134765272,1.225380747348187e-06,2920.773133539891,1460.3865667699456,1460.3865679953265,499.01093714835315,0.05
2.907102563567271,191.49675986419925,-240.35719649141896,3820.3487085535817,1.1631928500418992e-06,3820.348707390389,1910.1743536951944,1910.1743548583872,694.5599696887001,0.05
1.7923765970371746,192.81818171502672,-238.13434824064285,2034.1735110673,1.2180133633051814e-06,2034.1735098492868,1017.0867549246434,1017.0867561426567,454.5003840356678,0.05
1.4474838092526598,190.63111490564756,-243.3186302229052,2847.531351342596,1.2472755000589223e-06,2847.5313500953202,1423.7656750476601,1423.7656762949357,502.51150897713325,0.05
1.7065676642331589,192.2883392937576,-239.5365578959327,2489.990189306495,1.310143162020082e-06,2489.990187996352,1244.995093998176,1244.995095308319,507.2860752674084,0.05
1.527736579806872,191.70133119711804,-241.04035863173283,2482.20894827655,1.3596389084091974e-06,2482.208946916911,1241.1044734584555,1241.1044748180946,482.49627834068497,0.05
1.4874976031620033,191.16085130673443,-242.2336381181971,2893.8724117039305,1.2922759784512712e-06,2893.8724104116545,1446.9362052058273,1446.9362064981033,520.837392381699,0.05
0.2789395902270978,189.2969221342624,-246.6230239661476,2578.5652922213144,1.044638367468968e-06,2578.565291176676,1289.282645588338,1289.2826466329764,432.35245191654155,0.05
0.3424728308341015,188.86761394415663,-247.25480240271503,2588.3401354930907,7.977936672747513e-07,2588.340134695297,1294.1700673476485,1294.1700681454422,421.6718204888799,0.05
-0.486156577199076,188.26933181692203,-248.8277068671389,2817.9466069236382,2.8726947646668065e-07,2817.946606636369,1408.9733033181844,1408.9733036054538,403.7117704860605,0.05
-0.8539827737356986,188.03615199048363,-249.46936608898665,2827.279285375725,1.3139829053327865e-07,2827.2792852443267,1413.6396426221634,1413.6396427535617,380.25201851295606,0.05
-0.0317824859091403,188.38194950020448,-248.2930303440709,2696.4537334090546,5.024861162334412e-07,2696.4537329065683,1348.2268664532842,1348.2268669557704,409.0016723873651,0.05
-0.1803567979129355,188.84306819103864,-247.7121743217617,2664.622534763235,6.798240783414979e-07,2664.6225340834108,1332.3112670417054,1332.3112677215295,423.52379440814985,0.05
-0.3167902424206384,189.3026015797664,-247.0782455580992,2564.7822353251763,9.14598163690078e-07,2564.782234410578,1282.391117205289,1282.3911181198873,424.7881430157531,0.05
0.1787047983334992,189.7185317288956,-245.99136764370408,2564.551130759837,1.181751675391871e-06,2564.5511295780857,1282.2755647890428,1282.2755659707943,438.40491550014036,0.05
0.7740406026562026,190.13856460951027,-244.7783890913638,2598.435696883349,1.2289325405786178e-06,2598.4356956544166,1299.2178478272083,1299.2178490561407,452.69786154905836,0.05
0.2204239803956271,190.03213595936657,-245.40368514507156,2503.674428250082,1.352895949635522e-06,2503.674426897186,1251.837213448593,1251.8372148014892,439.2032802653841,0.05
-0.2152118143934593,190.5473445982886,-244.75995250406257,2288.608343963464,1.3805429190967186e-06,2288.608342582921,1144.3041712914605,1144.3041726720035,418.41018095319316,0.05
-1.168851602979684,188.5724218973233,-248.89882953601045,3211.605274411038,3.0777161439865493e-07,3211.6052741032663,1605.8026370516332,1605.8026373594048,459.4702528784448,0.05
-1.59304608234861,188.33844085567603,-249.5921403905665,3157.1131939225074,1.2545348663581164e-07,3157.113193797054,1578.556596898527,1578.5565970239804,426.7641917092888,0.05
-7.085946890745567,194.83995403258612,-231.9468587827943,1545.6014612598476,2.203765897775943e-06,1545.6014590560817,772.8007295280408,772.8007317318068,303.1567084206397,0.05
-8.450206153510658,194.652961607812,-231.68779641553175,2734.8051025327786,2.065340719658957e-06,2734.805100467438,1367.402550233719,1367.4025522990596,543.2693768163159,0.05
0.0290780849390585,193.96917247132524,-235.7200733829476,995.1014538448676,1.353721264470848e-06,995.1014524911463,497.5507262455732,497.5507275992944,292.0666538193817,0.15
-0.315300456655927,194.50267634179744,-234.00497410207436,1160.148916697416,1.0739706109543577e-06,1160.1489156234454,580.0744578117227,580.0744588856934,323.5303699231011,0.05
0.0609659259422562,193.45157837914084,-237.37276104663945,1018.5505215269184,1.4594809817239996e-06,1018.5505200674374,509.2752600337187,509.27526149319965,288.515419602581,0.15
-0.0053754395918157,192.93795882058453,-238.944235041594,1081.0231253135105,1.534281007723057e-06,1081.0231237792295,540.5115618896148,540.5115634238957,305.02496951583885,0.15
0.6261515679992908,190.64182290112188,-243.9460956889372,2487.126607985976,1.1978768421633135e-06,2487.1266067880993,1243.5633033940496,1243.5633045919265,447.65012123580715,0.05
0.4298490158506989,191.20285380676867,-242.94727726471683,2244.251490307497,1.37686182165268e-06,2244.2514889306353,1122.1257444653177,1122.1257458421794,423.37607918299227,0.05
0.2368221470608855,192.35573140134764,-240.37686351020085,1535.011147919411,1.4554802903331308e-06,1535.0111464639308,767.5055732319654,767.5055746874457,357.97999841606486,0.05
0.2879271436336437,191.7413350382012,-241.8483881122503,1995.832252319873,1.3826432220787154e-06,1995.83225093723,997.916125468615,997.9161268512581,403.9558064456916,0.05
-0.2887455893528752,189.64417895858264,-246.47806405482103,2514.2105499548456,1.0565835326229863e-06,2514.210548898262,1257.105274449131,1257.1052755057146,428.2494143974236,0.05
-0.6918344363448241,188.78510569616256,-248.199962640202,2794.22230786943,5.328083358863857e-07,2794.2223073366217,1397.1111536683109,1397.1111542011192,430.1920244818774,0.05
-0.8597267083983567,189.31123726917636,-247.47034011212,2561.0567266645457,8.440012927053056e-07,2561.0567258205447,1280.5283629102723,1280.5283637542734,419.9170430315431,0.05
-0.9428632580339114,189.788250957652,-246.7063185627095,2417.540512418432,1.066012345472577e-06,2417.54051135242,1208.77025567621,1208.7702567422223,414.97181741716213,0.05
-0.6702831801996698,190.1798424606402,-245.794658205036,2255.366362827821,1.323398026166896e-06,2255.366361504423,1127.6831807522115,1127.6831820756095,407.1890102036039,0.05
-0.6438412596868184,191.13800771702196,-243.8518186422296,1870.6535052460224,1.3310581464942503e-06,1870.6535039149642,935.3267519574821,935.3267532885403,371.93853002979967,0.05
-1.0251616457897954,190.7887714650376,-244.8519218183256,2044.5339047397572,1.241930189674455e-06,2044.533903497827,1022.2669517489135,1022.2669529908437,389.68092695056947,0.05
-1.4467677980329674,189.1391017360748,-248.1854151627244,2842.530700350611,6.28042569730072e-07,2842.5306997225684,1421.2653498612842,1421.2653504893267,440.96775059410425,0.05
-1.9728893040902429,188.91257861305257,-248.9421005579997,3312.446351729682,2.918370830218996e-07,3312.446351437845,1656.2231757189224,1656.2231760107597,480.1509789966203,0.05
-2.442219903305267,188.64972294775197,-249.7221540104806,3352.9599281591704,1.5989630430200288e-07,3352.959927999274,1676.479963999637,1676.4799641595334,454.0200250467293,0.05
-1.601649363246644,194.35181649543173,-234.94410872319955,1438.9324310420045,1.3961444351067266e-06,1438.93242964586,719.46621482293,719.4662162190745,359.3899471985624,0.05
-1.8513688803058452,194.7603859823274,-233.3924402955105,1538.590650866846,1.756277108581506e-06,1538.590649110569,769.2953245552845,769.2953263115616,368.79310452047116,0.05
-2.997233651396498,194.59006431440875,-234.27538298342355,1493.4024957253594,1.7641543071629587e-06,1493.402493961205,746.7012469806025,746.7012487447569,353.5792169845563,0.05
-3.207351496435181,194.9184485448445,-232.83151931115248,1431.926918511357,1.940746174664449e-06,1431.9269165706107,715.9634582853054,715.9634602260516,337.80035319242216,0.05
-4.257694826395188,194.75306101876703,-233.5813212457034,1174.992114305124,1.6279221374500314e-06,1174.992112677202,587.496056338601,587.496057966523,282.8659463048002,0.05
-4.401857159952654,195.00223543207863,-232.32003339248428,1040.3037795655289,1.2858984153237888e-06,1040.3037782796305,520.1518891398152,520.1518904257136,252.46098597326628,0.05
-6.262111802953491,194.86486237854493,-232.42529845919583,934.4854322649333,1.7550472610304146e-06,934.485430509886,467.242715254943,467.24271700999026,188.54290821644267,0.05
-5.4517703856899,195.0303106328526,-231.8551942669837,803.3309168582564,1.432511505867953e-06,803.3309154257449,401.66545771287247,401.6654591453839,175.58049435371274,0.05
-5.318670939015718,194.836890841369,-232.974183952801,888.5764950078614,1.6184773535770236e-06,888.576493389384,444.288246694692,444.28824831316933,205.79739823956274,0.05
-7.079827677829071,194.7183948901109,-232.86539299322283,1365.901353715458,2.06998991858171e-06,1365.9013516454681,682.9506758227341,682.950677892724,261.8743422694939,0.05
-7.94718304066287,194.66158731876357,-232.37927162025684,2198.54996789779,2.085644687855656e-06,2198.5499658121453,1099.2749829060726,1099.2749849917172,429.31538618153144,0.05
-8.72545157188254,194.54973833795077,-232.29499512983529,2976.5176985433304,2.164640592959877e-06,2976.51769637869,1488.258848189345,1488.2588503539855,587.0654008852379,0.05
-8.973267178485795,194.55974482964277,-231.7463583057258,3359.27695340642,2.2115280615470405e-06,3359.276951194892,1679.638475597446,1679.6384778089741,668.1308669899292,0.05
-1.524458783691205,193.90531569772256,-236.5929351180267,1302.729262993086,1.4325137905416266e-06,1302.7292615605722,651.3646307802861,651.3646322127998,336.9675702576361,0.05
-1.8733556919568195,191.27295740738197,-244.387193500436,1515.8943443378394,1.5109371152808434e-06,1515.8943428269022,757.9471714134511,757.9471729243883,327.7969743668639,0.05
-1.6362249097743546,193.4321747642712,-238.3040006341887,1179.8455429455182,1.5186925628492849e-06,1179.8455414268255,589.9227707134128,589.9227722321054,317.5492570565733,0.05
-1.7894637445631785,192.8621632929931,-240.2098863894969,1056.7405043989068,1.5277710652373437e-06,1056.7405028711357,528.3702514355679,528.3702529633389,294.37533283535987,0.05
-0.9227999207414456,191.77660311315603,-242.58777644785704,1489.257353011897,1.4192153975411282e-06,1489.2573515926817,744.6286757963409,744.6286772155562,333.46270961770375,0.05
-1.734033207797056,191.6314233116302,-243.4699552312668,1456.9889417212846,1.3548306747418984e-06,1456.988940366454,728.494470183227,728.4944715380576,326.8141682790222,0.05
-0.92355088888341,192.2130988536465,-241.49652920954853,1282.666476639386,1.4238897378719609e-06,1282.6664752154963,641.3332376077482,641.3332390316378,314.84510321784893,0.05
-1.6201577214590426,189.70328533901096,-247.33411610283488,2354.884725402277,8.939834696954251e-07,2354.884724508294,1177.442362254147,1177.4423631481302,398.5241175997214,0.05
-1.6842117337666616,190.24608902198975,-246.37838153324228,2000.7178486878693,1.1397782533529987e-06,2000.717847548091,1000.3589237740455,1000.3589249138238,367.5299321111742,0.05
-1.7531983781262663,190.73105181309063,-245.4664589519016,1744.2167081339082,1.2980229846840143e-06,1744.2167068358854,872.1083534179427,872.1083547159656,347.8646915067275,0.05
-2.301497465742659,189.50309514072933,-248.1529446931808,2670.5826899260314,5.92815715540026e-07,2670.5826893332155,1335.2913446666078,1335.2913452594237,423.8960174328317,0.05
-2.5494906895510216,190.1223743757464,-247.18090479753576,2095.6450509147094,8.391665437043839e-07,2095.6450500755427,1047.8225250377714,1047.822525876938,365.4657234939868,0.05
-2.882263614109215,189.2602845797467,-248.97159893549485,3510.3536239436544,3.115341876544276e-07,3510.35362363212,1755.17681181606,1755.1768121275943,509.1973939959931,0.05
-3.415754375674025,188.96370261706127,-249.85805646010303,3486.6655679976634,1.784138234151858e-07,3486.6655678192496,1743.3327839096248,1743.3327840880386,471.1677993812007,0.05
-3.284573984953872,189.884204692363,-248.087033064278,2354.931561583999,7.14970618901779e-07,2354.9315608690285,1177.4657804345143,1177.4657811494849,383.59715867369573,0.05
-2.9780233395128786,194.2365397906713,-235.80963022105104,1404.8589631529842,1.4953006751186593e-06,1404.8589616576835,702.4294808288417,702.4294823241424,341.88121032674036,0.05
-4.187322392813892,194.46853605259687,-235.0077242659937,1171.9260562607508,1.627523252568166e-06,1171.9260546332275,585.9630273166138,585.963028944137,292.3673769797379,0.05
-6.245851520169397,194.70156275645,-233.49534956473823,886.6648475751035,1.5155690154871016e-06,886.6648460595345,443.33242302976726,443.33242454533627,184.2967812607017,0.05
-5.3349149068168735,194.6297152252269,-234.1641923395752,901.7722083787556,1.6462560106996432e-06,901.7722067324996,450.8861033662498,450.8861050125058,221.26543187815523,0.05
-5.471158677941913,194.41814801094577,-235.39675567281415,788.6488189699379,1.91298848070855e-06,788.6488170569494,394.3244085284747,394.3244104414632,211.5782152996617,0.05
-6.446198499817398,194.53088211455008,-234.58762482530085,836.8501128098692,1.675041476498147e-06,836.8501111348277,418.42505556741384,418.42505724245535,185.92211401205347,0.05
-9.336182484409472,194.4648312869408,-232.0903073109041,3903.5973366536273,2.0657632905296533e-06,3903.5973345878638,1951.7986672939319,1951.7986693596954,770.7926768653738,0.05
-7.177933183787283,194.5855323172856,-233.8490436958256,1293.356558173929,1.973642752705428e-06,1293.3565562002861,646.6782781001431,646.6782800737859,260.84705971389525,0.05
-7.797933055452542,194.59244162658428,-233.23519857885108,1944.0648347807185,2.338743356068291e-06,1944.064832441975,972.0324162209876,972.0324185597309,377.55342950637214,0.05
-8.547056368769773,194.5043852741292,-233.1189626214704,2697.1716407557506,2.24374735529055e-06,2697.171638512003,1348.5858192560015,1348.585821499749,523.2348997497098,0.05
-9.262373821790469,194.4157005430383,-232.7942064082336,3719.1239719632977,2.308782700451105e-06,3719.123969654515,1859.5619848272574,1859.5619871360402,723.5809002026411,0.05
-3.0453032960347883,193.83514762533568,-237.49416600244288,1261.8899242492623,1.5640808039195503e-06,1261.8899226851815,630.9449613425908,630.9449629066715,319.08392901569454,0.05
-2.8469162860088115,191.27738038927637,-245.0008273033341,1229.620228917515,1.222182173256101e-06,1229.620227695333,614.8101138476665,614.8101150698486,288.09262226738497,0.05
-2.919021157564256,191.8264332365224,-243.7517400976626,909.1929029345428,1.3901207371957103e-06,909.192901544422,454.596450772211,454.59645216233173,257.8557461159262,0.05
-3.422333704059789,193.4266687857146,-239.24201070881008,978.945114120979,1.7437256822638515e-06,978.9451123772534,489.4725561886267,489.47255793235234,277.7502180066448,0.05
-4.39051247998768,193.84942899419693,-238.00408364775183,982.1413008682566,1.59270866208925e-06,982.1412992755479,491.07064963777395,491.07065123048267,274.6223575344221,0.05
-2.472064464813436,192.33218846257404,-242.15226930442893,949.4322817904311,1.5473877708300731e-06,949.4322802430434,474.7161401215217,474.7161416689095,270.5639627349995,0.05
-3.3384530329762447,192.9829339986252,-240.7309936830408,842.553885354407,1.567047740882885e-06,842.5538837873593,421.27694189367963,421.2769434607274,252.07105939869356,0.15
-2.739901709541365,190.7077691232318,-246.15126220481068,1560.597150223416,9.624944784236615e-07,1560.5971492609217,780.2985746304608,780.2985755929552,316.72574498413326,0.05
-3.56884576017108,190.4979434256671,-247.06831614890035,1529.7707904039416,8.495466901860371e-07,1529.770789554395,764.8853947771975,764.8853956267442,297.3249205829005,0.05
-3.876743213007435,191.1382205172287,-245.91428797833436,941.2174491643086,1.1039775381800294e-06,941.2174480603311,470.60872403016555,470.60872513414307,242.92941653811445,0.05
-3.9557461983200986,189.61947597501683,-248.9851862143484,3343.216267234258,3.747109053470356e-07,3343.216266859547,1671.6081334297735,1671.6081338044844,490.70736680621644,0.05
-4.5302239600208924,189.26298417101648,-249.99518815298708,3494.417553281015,2.0270425311823858e-07,3494.417553078311,1747.2087765391555,1747.2087767418595,469.77206470676776,0.05
-4.36671121055207,190.258216180247,-247.97904954733016,1911.595405093932,6.584444969535637e-07,1911.5954044354874,955.7977022177437,955.7977028761883,328.21356917915193,0.05
-5.113740199984701,189.93043298239772,-248.9921284971637,3063.7582304061475,4.0332810859406557e-07,3063.7582300028193,1531.8791150014097,1531.8791154047378,452.9333656370006,0.05
-5.80706858791293,189.51375314858788,-250.1240529069384,3123.6489423863945,2.132748670877055e-07,3123.64894217312,1561.82447108656,1561.8244712998346,421.04313098748486,0.05
-4.484130880801662,194.16943733827773,-236.5493811406831,1065.7606980526675,1.6219152644746008e-06,1065.7606964307522,532.8803482153761,532.8803498372914,279.4161855687903,0.05
-5.887407469804485,194.23628345804127,-236.50269946960543,582.9104262344894,1.621148647144033e-06,582.9104246133408,291.4552123066704,291.455213927819,196.46677053731656,0.05
-6.929829483079886,194.3566340593509,-235.7151142554601,814.868395401615,2.044974533048204e-06,814.8683933566405,407.43419667832023,407.43419872329474,200.7204062835067,0.05
-7.370691084307008,194.47456360540048,-234.6413689208666,1450.4823098627007,2.028318252191882e-06,1450.4823078343825,725.2411539171912,725.2411559455095,283.63291680476493,0.05
-8.242720622907678,194.4569837261254,-234.06872402741405,2167.806825322078,2.0792352424102147e-06,2167.8068232428427,1083.9034116214214,1083.9034137006568,420.3054385241517,0.05
-9.202916711973158,194.35241976431732,-233.68796673457024,3503.0549677741164,2.250145423881353e-06,3503.054965523971,1751.5274827619855,1751.527485012131,669.1272052221132,0.05
-5.553890453904245,194.0051005727448,-237.69606374071503,572.3647106079708,1.8291269515462804e-06,572.3647087788438,286.1823543894219,286.1823562185489,202.66804435827197,0.15
-4.090764380190987,192.80873956347196,-241.7233179073584,775.6558790685962,1.8774673318187655e-06,775.6558771911289,387.82793859556443,387.82794047303173,226.121854655466,0.15
-4.199349510254672,192.34305692869324,-243.16175468630345,755.2792974749765,1.3960458022201546e-06,755.2792960789307,377.6396480394653,377.63964943551116,209.4678168349608,0.15
-4.1335759930991305,191.7813601281897,-244.58390350386452,737.7649556557622,1.259100183176183e-06,737.764954396662,368.882477198331,368.88247845743115,207.23843949281525,0.15
-5.067722547978757,193.6803865091076,-239.0393821002701,712.8582555005881,1.6203417828280877e-06,712.8582538802464,356.4291269401232,356.42912856046496,230.44986271376135,0.15
-4.722396151053618,193.27991607979715,-240.46969883809928,731.7698067890054,1.6680707487474224e-06,731.7698051209347,365.88490256046737,365.88490422853806,225.81279759919525,0.15
-4.798582091297615,190.9244157124607,-246.8405307030192,987.5002137246028,9.19890500441139e-07,987.5002128047123,493.75010640235615,493.7501073222466,231.0617618501464,0.05
-5.152757549361864,191.5493773088688,-245.6427496616958,675.7343021898399,1.1347043028628187e-06,675.7343010551356,337.8671505275678,337.86715166227214,197.3588434554222,0.15
-5.802827673736557,191.1609126052119,-246.75719342696507,765.0437917371625,9.138868235946564e-07,765.0437908232756,382.5218954116378,382.52189632552466,208.64855316728315,0.05
-5.640565286221929,190.62256722809823,-247.82104694228903,1291.8228639084423,7.937728848047894e-07,1291.8228631146694,645.9114315573347,645.9114323511076,249.6777293320902,0.05
-6.487911178404842,190.2091817944197,-248.9353684432964,2472.467677628202,4.1819404743214777e-07,2472.4676772100083,1236.2338386050042,1236.233839023198,374.347098197635,0.05
-7.264987710187409,189.6569764101637,-250.22730997984067,2709.85690669432,2.040599644249373e-07,2709.85690649026,1354.92845324513,1354.92845344919,366.1605424761738,0.05
-6.826199457686036,194.1522704129125,-237.1173152158632,743.5662278771177,1.8197559464187868e-06,743.5662260573617,371.7831130286809,371.78311484843687,200.97732735657047,0.05
-8.11944824782309,194.346629118704,-235.27400645092064,2054.7142615493235,2.064793049551486e-06,2054.7142594845304,1027.3571297422652,1027.3571318070583,394.26359374973725,0.05
-8.038168952778223,194.2236932187164,-236.40822459697773,1549.4043640186455,1.9070554635780973e-06,1549.40436211159,774.702181055795,774.7021829628505,311.16732748328343,0.05
-9.154707504505527,194.2817659519803,-234.64964029348135,3177.9930871473603,2.114024393134988e-06,3177.993085033336,1588.996542516668,1588.9965446306924,596.9453104237351,0.05
-9.15410661488404,194.1827357732311,-235.7958570948541,2827.315516370129,1.812395524581777e-06,2827.3155145577334,1413.6577572788667,1413.6577590912623,527.7881889274903,0.05
-6.534504249923778,193.9009264659341,-238.5308019405477,566.9806218386688,1.6899499528454014e-06,566.9806201487188,283.4903100743594,283.49031176430935,196.4967851290811,0.2
-6.332972067327203,193.5401465936054,-240.18297747584745,608.2555806116484,1.7331870008346036e-06,608.2555788784614,304.1277894392307,304.1277911724177,199.30131726840548,0.15
-5.695879846149431,192.95622540251796,-242.0953243851372,624.6381692927854,1.556382548789456e-06,624.6381677364028,312.3190838682014,312.319085424584,198.01094438732926,0.15
-5.919916647656929,192.3026000986162,-244.1284973181322,604.7604282714329,1.347464360098311e-06,604.7604269239686,302.3802134619843,302.38021480944866,207.5426915368591,0.15
-6.800066787622078,191.6913096047552,-245.8894552930954,801.6963105602581,1.1660623864202402e-06,801.6963093941957,400.84815469709787,400.84815586316023,219.7051813272542,0.05
-7.146506594156306,190.99704637604623,-247.45506036760884,933.5081632118856,8.066576032835795e-07,933.5081624052281,466.75408120261403,466.7540820092716,212.46849877974458,0.05
-8.056727135821749,190.2541754080434,-249.04672837921308,1938.5641137518005,4.4034586561697523e-07,1938.5641133114545,969.2820566557273,969.2820570960732,298.6570071162121,0.05
-8.830867881719968,189.6199049836109,-250.27967591638773,2647.8568073791143,1.855286929711528e-07,2647.8568071935856,1323.9284035967928,1323.9284037823215,346.9498257310644,0.05
-7.907979858840752,194.04016078368045,-237.8322439476447,1398.0376227072354,1.7991060259944993e-06,1398.0376209081294,699.0188104540647,699.0188122531707,290.99798941228573,0.05
-9.224860750559111,194.051315772842,-237.05040581243003,2542.0196612064083,1.8217489524695967e-06,2542.0196593846595,1271.0098296923297,1271.0098315140785,467.3384782425689,0.05
-7.84165668819081,193.79792528323443,-239.31307125058325,1100.6766336958303,1.7788876516351866e-06,1100.6766319169426,550.3383159584713,550.338317737359,258.5502108304712,0.05
-7.608859033453463,193.38270217373025,-241.21821341668024,1077.5817903421128,1.6097552023600698e-06,1077.5817887323576,538.7908943661788,538.790895975934,268.1729107821242,0.05
-8.017445093252748,192.29574119747275,-244.64719366614855,1435.4185647636557,1.3087358118819056e-06,1435.4185634549199,717.7092817274599,717.7092830361958,301.19265450782854,0.05
-7.666294582309661,192.8899681229684,-242.9689279408927,1245.5873080111865,1.4813579252907668e-06,1245.5873065298285,622.7936532649143,622.7936547462722,291.38853786642494,0.05
-8.521296709801742,191.53330200284208,-246.3923773439171,1241.9752619850522,1.095282154497082e-06,1241.97526088977,620.987630444885,620.9876315401672,257.7030275475548,0.05
-9.038831674897075,190.7562981239033,-247.93680771488465,1036.7324083217538,7.682522247619665e-07,1036.7324075535016,518.3662037767508,518.366204545003,208.46740791239316,0.05
-9.517073571566677,189.98545643356425,-249.3635163048218,1879.4356093454624,3.555340069310579e-07,1879.4356089899284,939.7178044949642,939.7178048504982,278.18557199833407,0.05
-10.315055175891828,189.38195419568297,-250.2671194883945,2091.609156630936,2.121861841366856e-07,2091.60915641875,1045.804578209375,1045.804578421561,273.7588347923357,0.05
-10.662225680226536,189.72391596491948,-249.3835209759656,1904.210547188848,2.930520389732724e-07,1904.2105468957961,952.1052734478981,952.10527374095,281.1670203674729,0.05
-11.624350624499998,189.037921408,-250.214915894,2132.933529738157,2.2325416538095906e-07,2132.933529514903,1066.4667647574515,1066.4667649807056,283.8212541453336,0.05
-9.255560818843367,193.88106273395263,-238.43957864817995,2313.6896414496155,1.772611573319028e-06,2313.689639677004,1156.844819838502,1156.8448216111135,423.9040737908035,0.05
-9.25035829640936,193.61073410807376,-240.11433295372308,1938.4029200968837,1.6832635361295667e-06,1938.4029184136202,969.2014592068101,969.2014608900736,368.79783472138814,0.05
-9.360453728052878,193.2104234832538,-241.8529557992442,1878.5840564434063,1.594534460081192e-06,1878.5840548488718,939.2920274244359,939.2920290189704,355.9330545133247,0.05
-9.964110532756134,191.87401349182375,-245.3605047244811,1712.0589046664857,1.198522919834353e-06,1712.0589034679626,856.0294517339813,856.0294529325043,316.2608352588266,0.05
-9.6614332031621,192.65871688657072,-243.5364096024875,1889.3560424944435,1.4322108053949591e-06,1889.3560410622326,944.6780205311163,944.6780219633272,354.33615845160017,0.05
-10.24832652320694,191.0364505803948,-246.9986277542368,1195.9717560789468,9.229395953428682e-07,1195.9717551560072,597.9858775780036,597.9858785009432,230.99178097929789,0.05
-10.534353617001322,190.273623145966,-248.372737276678,1025.8223522671622,6.152845450022113e-07,1025.8223516518776,512.9111758259388,512.9111764412233,191.58431141418257,0.05
5.602850786782673,194.0131259715789,-231.86765394223735,4055.602056841344,5.800789551734986e-07,4055.6020562612653,2027.8010281306326,2027.8010287107115,936.1067327599121,0.05
6.828163756074723,193.0741385782165,-232.6751293712976,5369.168169888525,7.279662277173679e-07,5369.168169160559,2684.5840845802795,2684.5840853082454,1193.1139341687542,0.05
