x_mm,y_mm,z_mm,TAWSS_native_Pa,TAWSS_gradient_Pa,TAWSS_abs_diff_Pa,OSI_native,OSI_gradient,OSI_abs_diff,RRT_native_1_per_Pa,RRT_gradient_1_per_Pa,RRT_abs_diff_1_per_Pa
15.213028262914076,14.716536836474466,1659.9855869765788,0.5690271562056045,0.5682156336252836,0.0008115225803209114,0.31080499382722415,0.31081880996653255,1.3816139308397979e-05,4.64437568020279,4.651348422125458,0.0069727419226675025
16.99470290207973,15.121767274729924,1659.524791997893,0.5719832153048487,0.5716307325342518,0.0003524827705969624,0.3354140982993512,0.33542145275123647,7.3544518852664e-06,5.3112175227913285,5.314730047790099,0.0035125249987704166
17.36544947026406,15.517681729455097,1657.501327339159,0.599806095244752,0.5993635812602404,0.0004425139845116721,0.3093852875521234,0.30939675163398717,1.1464081863754583e-05,4.373233953723965,4.376725968541494,0.003492014817529032
17.673586265934613,15.834851163487006,1655.789711467057,0.624069831707312,0.6238095442509608,0.00026028745635120476,0.27614083684217594,0.27615330496771023,1.2468125534292884e-05,3.5790019881705657,3.5806947749513647,0.0016927867807989827
16.025952899502414,15.50952221219983,1656.3478582160467,0.6137671356153385,0.6131719025274421,0.0005952330878963297,0.27219994323873153,0.2722183683458975,1.8425107165986887e-05,3.5761238091755225,3.5798848618607635,0.003761052685240962
9.85264130519465,7.8341911954454595,1651.8332795361057,0.781790223733989,0.781612218083464,0.00017800565052494832,0.2054989253896105,0.20541751013662968,8.141525298083208e-05,2.171665265975491,2.171559513785682,0.00010575218980912737
9.9605112521,7.3356970004700015,1651.68514401,0.7745813344270776,0.7746492128802029,6.787845312539176e-05,0.18208574757538903,0.18215795033682314,7.220276143410365e-05,2.030453176319847,2.030736466922124,0.00028329060227738623
9.87055138955606,7.58011929032616,1652.1566770422494,0.7249922708867544,0.7249811539646678,1.1116922086662484e-05,0.23206257975058897,0.23208452103823746,2.1941287648485908e-05,2.573968668346834,2.5742189395534925,0.0002502712066583257
9.76505215741926,8.047611995919032,1652.4406850129824,0.7171389676943734,0.7169219241631564,0.00021704353121698716,0.2450382887248002,0.24497897435795202,5.9314366848195466e-05,2.7345868258417183,2.734778484864422,0.00019165902270357194
9.74469853163196,8.46193490677437,1652.0140135334968,0.8008987385452666,0.8004763459851624,0.0004223925601042344,0.2599138060455092,0.2599047898323823,9.016213126877837e-06,2.6003104890923674,2.6015849117462957,0.0012744226539282977
9.670948756441296,8.62148792455166,1652.7405123772824,0.7048871299781913,0.7044300482073202,0.000457081770871004,0.2609860238577013,0.26094439991109974,4.162394660156554e-05,2.9677487208256235,2.9691573219894307,0.0014086011638072549
9.681330739812928,9.192968501078877,1652.2113553606816,0.8117639092006206,0.8112562953551755,0.0005076138454450652,0.27901500000371693,0.2790684297023768,5.3429698659845926e-05,2.7872599203294084,2.7896784336656455,0.0024185133362371047
9.68681189897,9.70332172804,1652.33902884,0.754887511036331,0.7548875110363207,1.0325074129013956e-14,0.18981603012810744,0.18981603012810783,3.885780586188048e-16,2.135346777616679,2.1353467776167108,3.197442310920451e-14
9.713418294783086,7.913233699717431,1653.2468925295375,0.7011241259214234,0.7008103257575943,0.00031380016382909215,0.21747747537020712,0.21749587928830827,1.840391810115083e-05,2.5241898396194946,2.5254846037185685,0.0012947640990739195
9.924997408106371,7.274379496170875,1652.2187374269142,0.7155702065683608,0.715488822755163,8.138381319777732e-05,0.20023806346965928,0.20019077618101572,4.7287288643560466e-05,2.330994606180231,2.330892049910097,0.00010255627013400215
9.833266274480335,7.586469928491022,1652.554517042788,0.7008355600327577,0.7007969826905749,3.857734218282172e-05,0.21116839737381854,0.21116661926777414,1.7781060444033159e-06,2.4700694523519826,2.470190217283577,0.00012076493159440815
9.878880517547138,7.186211743380866,1652.8964992619296,0.7007703108184626,0.7006751059412467,9.520487721592641e-05,0.19971247089761318,0.19972317503567116,1.0704138057981982e-05,2.3760578702814446,2.3764654315287723,0.0004075612473277701
9.678982339696402,7.5565378421465885,1654.1936927246832,0.6734558569535305,0.6733212072015712,0.00013464975195931483,0.22043317525391454,0.22043303655906538,1.3869484916106956e-07,2.6556769015240635,2.656206661995018,0.0005297604709544323
9.814370810242997,7.051495209224388,1653.8067683676595,0.6988336444822559,0.6986434478741314,0.00019019660812458206,0.20624916181928332,0.20625769620501538,8.534385732061889e-06,2.4356623585722965,2.436396220999954,0.0007338624276576056
9.723912897138783,6.850113478071465,1655.0002149835373,0.697744942651101,0.6975406985723299,0.00020424407877106532,0.19995470880788863,0.19995665531056556,1.9465026769305283e-06,2.3882868725386692,2.3890016755065995,0.0007148029679302503
