% Model,Patient_3_Carreau_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 21 2026, 22:59"
% Dimension,3
% Nodes,3203
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
9.688032691653282,3.5832529737141,1660.645260873115,5.454663885546912E-6,4671.214480343263,2611.5153141202454,2887.652362643167,1042.7681393555988,1560.1251563475892,1862.3895060403513,1383.2999675570316,2280.1641322237997,166.82114268772472,444.5702120022667,120.9419339193905,39.73293905544261,31.0809102710198,21.75535232503546,17.804476787832474,18.283724785654286,16.02248176740676,7.858948187096724,7.780884082415478,17.40885833090966
9.285153378740679,5.858650726313678,1659.7304163767328,4.681117711046981E-6,4797.079979279185,2596.5245323271597,2905.3335730289436,1090.8034040387981,1497.8174050385544,1834.8442786272844,1406.9921905066367,2349.4816438871594,152.94770998125782,435.9436977509481,114.32054064061822,35.69725265604111,28.731641142035503,22.75020349255092,21.836930774507877,23.0730165345018,20.694456375948587,12.216064512838182,4.846225578804118,14.082362867760738
9.656383822645491,4.713205263812066,1658.999575331579,4.451866473628888E-6,5129.987264911598,2749.981723433706,3038.5614921026536,1042.119919832734,1641.1032951125187,1971.4699937189207,1485.168308815886,2503.3446849254983,174.51207610320603,465.4289870017797,121.00714149744391,34.36628773151608,28.283933007445317,22.77979703962663,22.082710679966556,23.347804374110165,20.78653799795152,11.767870283491627,4.915920632472464,14.946045186569291
9.672836448761247,9.926375366128855,1652.9063860778456,9.433962907778162E-7,2507.818827233364,1459.5764766033299,1678.8705857398177,720.4972278896707,779.3347577334265,974.296113267566,737.1586822025149,1210.992204267291,50.54787087880512,251.07367081209517,68.03722642555178,4.209820040444954,4.799016752074427,4.552291080521357,3.065879232320035,2.603143799461981,2.097945774915956,3.366320645690301,10.277639530372713,14.338852844101012
9.78797608810548,10.503631356608059,1652.5197227736194,1.2614420740033662E-6,1649.4548727191402,903.7813766464379,1070.413564390294,530.7608909929019,478.8029589241994,600.2301101087663,484.2202889692433,791.9548424157938,48.594737914217625,157.94288559549253,44.71854494689171,4.752030578992618,4.385091718281762,6.063038586213249,6.848400827660597,6.681801032418231,5.600045509000356,4.55525392070474,7.056562616660905,9.212866226351109
9.686811898970001,9.703321728039999,1652.33902884,1.3099368025955766E-6,2084.9146151116984,1028.9794378759314,1209.1144293137631,533.3763610144605,515.5178634791754,694.7998592737033,595.3201248712605,1006.6322939487052,53.03339753883563,178.6380729371755,48.47696680943123,1.889641778544512,5.993860817926315,8.891221575497713,10.139494951395786,9.986506680345126,8.51567615523128,6.429954927071835,7.504031819050011,9.598469122659997
9.632704882904708,9.270648775230566,1652.9057720110231,9.595263434068206E-7,3082.306013721703,1669.1748370200833,1912.3445675310895,760.8368017623096,876.7645405179418,1127.2234494847346,885.4047802570423,1490.392041238151,44.771974443568325,286.6883624786047,76.14133186509711,4.024267698321891,5.60548555054416,6.332135841289812,6.647117722502434,6.9719298713757,5.779150210030292,3.6770697201935385,9.992322571505667,14.733398298821117
10.170683619097108,11.750391157565753,1653.472288325951,1.0404433063941007E-6,1656.733815124972,1104.861500223197,1284.6720455634363,723.8256414803154,684.9933740569738,729.0030666983024,501.45818261241817,799.8586180023005,87.12514301170911,190.26866657656,53.98521229838483,13.630530681863354,13.855254124140398,12.729293690528522,10.98556887645653,10.160554056232096,10.06877075577342,10.47971844315302,12.88653624050499,14.88496505497135
10.58421219236022,12.504754758008614,1652.8583939089617,1.276594137961403E-6,755.2860993026071,542.5866601547326,644.6074023390471,504.5518620285539,457.84136270030143,364.97259588613787,231.15510020774946,358.8602970563026,68.14034528133163,93.50107760935022,28.418550010016983,10.610844182523211,9.34018569330429,8.49060768246625,7.678455533673968,7.164678682166962,7.004460456511267,7.207586073027077,8.25546955470272,9.01406763575101
10.091889322787182,11.511893732012826,1652.7106173508819,1.2835208392047808E-6,1174.8718197608787,757.94970957264,895.8862023526602,522.2053604333563,472.2147832448545,499.3689719111756,361.6648746260598,562.7521713247048,56.90197970854475,131.48155924193233,38.24655407116892,8.406494655134958,6.960944924053724,6.7420043469908135,6.349061564253899,5.829900396526376,5.328315715422804,5.461917631154297,7.7115456508280795,9.327770984773112
