% Model,Patient_4_Carreau_Main_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 22 2026, 00:05"
% Dimension,3
% Nodes,4055
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
-23.118743445903004,179.46921090082725,-243.09521647427187,6.259083863930317E-7,1617.0458416731944,122.69639360253022,319.73808878374547,708.4894445962977,710.752227537062,364.3388161206401,259.7229943983007,678.5682325502191,230.9734017936373,59.50894506609319,66.8596435658478,66.9847749659836,56.0092821480759,38.71571463834959,21.035665644596563,8.34289472945969,9.331846113910009,14.290419346615096,16.208872590231564,15.23825736591794
-23.446047295665405,179.6649433793786,-244.05591383042474,5.134431445545803E-7,1454.8053329054555,110.1565776934475,301.55916223495313,723.403536402085,741.3112434920236,382.5151770816219,266.61764011766394,613.9352017244238,215.26917063719176,62.1110419853718,71.047440461386,69.83085427963847,57.51587465083818,39.232066389078405,20.787873525618583,7.492480482574794,9.15496579598129,14.534810114634418,16.593972174526662,15.517262526946013
-22.951292910997914,180.20972121030053,-242.78005908862127,7.626963825558721E-7,1824.5131402878797,66.66979480624471,253.9043092336015,716.3218622663463,795.8252454135728,440.2521991036938,299.68221858271824,770.0788546044274,249.18724559454577,60.649720375250034,66.16576356780334,63.78203422677721,52.57284368438593,35.98683964976427,19.390140080455357,8.856232770553481,10.752977244802972,14.853669740341896,16.11593202541939,14.689008954852431
-22.18408060178698,182.33432002124138,-241.952970457664,7.921690848940776E-7,2081.4009595650336,166.76744139342355,93.6272646461838,650.4184415355228,942.5609490803034,606.7613274266656,381.0368436621986,897.9658321927814,262.271893571553,62.87889171916626,62.99471330998017,55.19287785703628,43.45105330685386,29.23299875498491,16.88112212792727,11.90920308217183,13.156270998334726,14.501511573468674,14.000035474258162,11.619742216213709
-21.781878241983375,183.45299674182215,-242.08198021002457,8.70337447639615E-7,2238.1639127951453,284.25904242965885,172.61221727935356,607.1579100449638,1012.4433889172313,689.6898172862415,425.3824043254056,974.8850853940427,272.05379619667764,64.26864756357877,63.70437482038515,55.815865313094555,43.22132681647758,29.029158075405874,17.656615267070276,13.50778606449331,14.084633633740715,14.555911927168564,13.42560623225984,10.522040523058005
-22.28128220197741,182.96538542299464,-243.00615358100117,7.694589550933945E-7,2211.5685694954213,250.29413814271325,92.20024461136859,688.6929791001903,1068.5579607178158,698.8170962789221,426.48245172954995,952.5822710563401,273.72945560903185,64.26674197951631,67.62156778637772,60.39266826931122,47.395704450294375,32.07289968811693,18.923902770988388,13.597638595485359,14.684282853917056,15.988773741990228,15.26256274197524,12.223113625754356
-22.85953211751394,180.99844019317345,-242.87671399452205,7.345937240315471E-7,1933.3832990394856,69.64944415312017,172.44181862610972,710.0947555714414,873.0461288083887,514.4466489905309,336.499736889864,821.1973092956074,256.15922423650983,61.800071913130104,66.98603702788891,62.26893566617733,50.32053730566181,34.06987095776546,18.36659365269629,9.67416444714798,11.780707198103967,15.075282736866638,15.730470238024646,13.843407836021198
-23.208949710926536,180.36559696336363,-243.5816480408875,6.430865374072476E-7,1725.442424131906,75.14239864921389,235.03814287459963,729.3828815954244,827.8339960836324,461.6375952868903,309.3352219889635,730.9337225850617,238.85305301930975,61.436875095362524,69.6080951459588,66.78287773103504,54.4452683260694,36.87614665585215,19.483414565912778,8.403969142731698,10.730943153554563,15.179685656631547,16.562559721889574,14.998448482374505
-23.907005624880824,178.49912406617491,-245.31134709547476,2.944790371965019E-7,450.2958307189542,196.32831842869595,391.9952443423731,660.9012333567397,542.7598718849547,215.25941032355908,159.32620330450166,188.31133641144115,107.99037817452445,64.0106496483789,69.15042889167015,69.07127537005911,57.45988449174056,39.68428996781467,21.39740061196561,6.640927749208113,6.026193104115207,12.306306149952656,15.096600964990964,14.868722199562967
-22.62795464365586,181.95577671085232,-242.91669483533357,7.084338630341855E-7,2029.1646739763844,139.28222561759364,88.76164718886552,698.9934083741856,957.943285340703,594.4706960260988,374.3523183173108,867.7695448863574,260.9674187314149,63.233820966228684,67.48432010100028,60.9992007983735,48.520264093160044,32.621768595787344,17.938674731716322,11.074237328768172,13.051893676570701,15.508925176972264,15.542236859016626,13.140039966456312
